temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante,
2010/11,Clausura,15,2011-04-16,,Pachuca,Atlas,1,2,FALSE,,,
2010/11,Clausura,15,2011-04-16,,Atlante,Necaxa,1,1,FALSE,,,
2010/11,Clausura,15,2011-04-16,,Puebla,Cruz Azul,2,0,FALSE,,,
2010/11,Clausura,15,2011-04-16,20:45,Club San Luis,Toluca,1,2,FALSE,,,
2010/11,Clausura,15,2011-04-17,12:00,UNAM,Querétaro,3,0,FALSE,,,
2010/11,Clausura,15,2011-04-17,17:00,Estudiantes Tecos,America,1,3,FALSE,,,
2010/11,Clausura,16,2011-04-22,20:10,Necaxa,UNAM,0,1,FALSE,,,
2010/11,Clausura,16,2011-04-23,17:00,Querétaro,Pachuca,1,1,FALSE,,,
2010/11,Clausura,16,2011-04-23,,Cruz Azul,Guadalajara,1,1,FALSE,,,
2010/11,Clausura,16,2011-04-23,19:00,Monterrey,Puebla,1,1,FALSE,,,
2010/11,Clausura,16,2011-04-23,,Santos Laguna,Club San Luis,1,3,FALSE,,,
2010/11,Clausura,16,2011-04-23,20:45,Atlas,Jaguares Chiapas,2,0,FALSE,,,
2010/11,Clausura,16,2011-04-24,12:00,Toluca,Estudiantes Tecos,4,4,FALSE,,,
2010/11,Clausura,16,2011-04-24,,Monarcas Morelia,UANL,0,3,FALSE,,,
2010/11,Clausura,16,2011-04-24,17:00,America,Atlante,1,1,FALSE,,,
2010/11,Clausura,17,2011-04-29,20:10,Estudiantes Tecos,Santos Laguna,1,3,FALSE,,,
2010/11,Clausura,17,2011-04-30,17:00,Jaguares Chiapas,Querétaro,4,1,FALSE,,,
2010/11,Clausura,17,2011-04-30,19:00,Guadalajara,Monterrey,2,3,FALSE,,,
2010/11,Clausura,17,2011-04-30,,UANL,Atlas,3,0,FALSE,,,
2010/11,Clausura,17,2011-04-30,,Pachuca,Necaxa,1,1,FALSE,,,
2010/11,Clausura,17,2011-04-30,20:45,Club San Luis,Cruz Azul,0,0,FALSE,,,
2010/11,Clausura,17,2011-04-30,21:00,Atlante,Toluca,2,1,FALSE,,,
2010/11,Clausura,17,2011-05-01,12:00,Puebla,Monarcas Morelia,0,2,FALSE,,,
2010/11,Clausura,17,2011-05-01,,UNAM,America,0,2,FALSE,,,
2010/11,Clausura,17,2011-05-04,19:00,Guadalajara,UANL,3,1,FALSE,,,
2010/11,Clausura,17,2011-05-04,21:00,Cruz Azul,Atlante,2,1,FALSE,,,
2010/11,Clausura,17,2011-05-05,19:00,Monterrey,UNAM,3,1,FALSE,,,
2010/11,Clausura,17,2011-05-05,21:00,America,Monarcas Morelia,1,2,FALSE,,,
2010/11,Clausura,17,2011-05-07,19:00,UANL,Guadalajara,1,1,FALSE,,,
2010/11,Clausura,17,2011-05-07,21:00,Atlante,Cruz Azul,0,0,FALSE,,,
2010/11,Clausura,17,2011-05-08,12:00,UNAM,Monterrey,2,0,FALSE,,,
2010/11,Clausura,17,2011-05-08,20:00,Monarcas Morelia,America,3,2,FALSE,,,
2010/11,Clausura,17,2011-05-12,19:00,Guadalajara,UNAM,1,1,FALSE,,,
2010/11,Clausura,17,2011-05-12,21:00,Cruz Azul,Monarcas Morelia,2,0,FALSE,,,
2010/11,Clausura,17,2011-05-15,12:00,UNAM,Guadalajara,2,0,FALSE,,,
2010/11,Clausura,17,2011-05-15,20:00,Monarcas Morelia,Cruz Azul,3,0,FALSE,,,
2010/11,Clausura,17,2011-05-19,20:30,Monarcas Morelia,UNAM,1,1,FALSE,,,
2010/11,Clausura,17,2011-05-22,12:00,UNAM,Monarcas Morelia,2,1,FALSE,,,
2011/12,Apertura,1,2011-07-22,20:10,Estudiantes Tecos,Toluca,1,2,FALSE,,,
2011/12,Apertura,1,2011-07-23,17:00,Pachuca,Santos Laguna,1,4,FALSE,,,
2011/12,Apertura,1,2011-07-23,19:00,UANL,Cruz Azul,1,1,FALSE,,,
2011/12,Apertura,1,2011-07-23,,Tijuana,Monarcas Morelia,1,2,FALSE,,,
2011/12,Apertura,1,2011-07-23,20:45,Atlas,Puebla,0,1,FALSE,,,
2011/12,Apertura,1,2011-07-23,21:00,Atlante,Guadalajara,0,2,FALSE,,,
2011/12,Apertura,1,2011-07-24,12:00,UNAM,Club San Luis,2,0,FALSE,,,
2011/12,Apertura,1,2011-07-24,16:00,America,Querétaro,2,1,FALSE,,,
2011/12,Apertura,1,2011-07-24,18:00,Jaguares Chiapas,Monterrey,1,4,FALSE,,,
2011/12,Apertura,2,2011-07-30,17:00,Cruz Azul,Atlas,2,1,FALSE,,,
2011/12,Apertura,2,2011-07-30,,Querétaro,UANL,0,0,FALSE,,,
2011/12,Apertura,2,2011-07-30,19:00,Monterrey,Tijuana,4,2,FALSE,,,
2011/12,Apertura,2,2011-07-30,,Santos Laguna,Atlante,3,0,FALSE,,,
2011/12,Apertura,2,2011-07-30,20:45,Club San Luis,Estudiantes Tecos,2,1,FALSE,,,
2011/12,Apertura,2,2011-07-31,12:00,Monarcas Morelia,UNAM,0,1,FALSE,,,
2011/12,Apertura,2,2011-07-31,,Puebla,Pachuca,2,2,FALSE,,,
2011/12,Apertura,2,2011-07-31,,Toluca,America,1,1,FALSE,,,
2011/12,Apertura,2,2011-07-31,17:00,Guadalajara,Jaguares Chiapas,2,1,FALSE,,,
2011/12,Apertura,3,2011-08-03,19:00,America,Estudiantes Tecos,1,2,FALSE,,,
2011/12,Apertura,3,2011-08-03,20:30,Pachuca,Cruz Azul,1,0,FALSE,,,
2011/12,Apertura,3,2011-08-03,20:45,Atlas,Querétaro,3,0,FALSE,,,
2011/12,Apertura,3,2011-08-03,,UANL,Toluca,2,2,FALSE,,,
2011/12,Apertura,3,2011-08-03,21:00,UNAM,Monterrey,2,1,FALSE,,,
2011/12,Apertura,3,2011-08-03,,Atlante,Puebla,5,1,FALSE,,,
2011/12,Apertura,3,2011-09-02,18:00,Tijuana,Guadalajara,0,1,FALSE,,,
2011/12,Apertura,3,2011-09-02,20:00,Jaguares Chiapas,Santos Laguna,3,2,FALSE,,,
2011/12,Apertura,3,2011-09-04,12:00,Club San Luis,Monarcas Morelia,2,3,FALSE,,,
2011/12,Apertura,4,2011-08-06,16:00,Cruz Azul,Atlante,2,1,FALSE,,,
2011/12,Apertura,4,2011-08-06,17:00,Querétaro,Pachuca,2,1,FALSE,,,
2011/12,Apertura,4,2011-08-06,19:00,Guadalajara,UNAM,0,0,FALSE,,,
2011/12,Apertura,4,2011-08-06,,Santos Laguna,Tijuana,1,3,FALSE,,,
2011/12,Apertura,4,2011-08-06,21:00,Monterrey,Monarcas Morelia,2,0,FALSE,,,
2011/12,Apertura,4,2011-08-07,12:00,Puebla,Jaguares Chiapas,1,2,FALSE,,,
2011/12,Apertura,4,2011-08-07,,Toluca,Atlas,0,0,FALSE,,,
2011/12,Apertura,4,2011-08-07,18:00,Estudiantes Tecos,UANL,0,1,FALSE,,,
2011/12,Apertura,4,2011-09-14,20:30,America,Club San Luis,2,2,FALSE,,,
2011/12,Apertura,5,2011-08-12,20:10,Monarcas Morelia,Guadalajara,1,2,FALSE,,,
2011/12,Apertura,5,2011-08-13,17:00,Club San Luis,Monterrey,1,0,FALSE,,,
2011/12,Apertura,5,2011-08-13,17:30,Jaguares Chiapas,Cruz Azul,1,1,FALSE,,,
2011/12,Apertura,5,2011-08-13,18:00,UANL,America,2,2,FALSE,,,
2011/12,Apertura,5,2011-08-13,19:00,Pachuca,Toluca,3,0,FALSE,,,
2011/12,Apertura,5,2011-08-13,20:45,Atlas,Estudiantes Tecos,0,2,FALSE,,,
2011/12,Apertura,5,2011-08-13,21:00,Atlante,Querétaro,1,3,FALSE,,,
2011/12,Apertura,5,2011-08-14,12:00,UNAM,Santos Laguna,1,1,FALSE,,,
2011/12,Apertura,5,2011-08-14,14:00,Tijuana,Puebla,1,1,FALSE,,,
2011/12,Apertura,6,2011-08-19,20:10,Estudiantes Tecos,Pachuca,2,1,FALSE,,,
2011/12,Apertura,6,2011-08-20,16:00,Cruz Azul,Tijuana,2,1,FALSE,,,
2011/12,Apertura,6,2011-08-20,17:00,Querétaro,Jaguares Chiapas,1,2,FALSE,,,
2011/12,Apertura,6,2011-08-20,19:00,Guadalajara,Monterrey,2,1,FALSE,,,
2011/12,Apertura,6,2011-08-20,,UANL,Club San Luis,1,0,FALSE,,,
2011/12,Apertura,6,2011-08-21,12:00,Puebla,UNAM,2,1,FALSE,,,
2011/12,Apertura,6,2011-08-21,,Toluca,Atlante,2,1,FALSE,,,
2011/12,Apertura,6,2011-08-21,16:00,America,Atlas,5,2,FALSE,,,
2011/12,Apertura,6,2011-11-01,20:30,Santos Laguna,Monarcas Morelia,0,2,FALSE,,,
2011/12,Apertura,7,2011-08-26,20:00,Jaguares Chiapas,Toluca,1,1,FALSE,,,
2011/12,Apertura,7,2011-08-27,19:00,Monterrey,Santos Laguna,2,0,FALSE,,,
2011/12,Apertura,7,2011-08-27,,Pachuca,America,2,0,FALSE,,,
2011/12,Apertura,7,2011-08-27,20:45,Atlas,UANL,0,1,FALSE,,,
2011/12,Apertura,7,2011-08-27,,Club San Luis,Guadalajara,2,0,FALSE,,,
2011/12,Apertura,7,2011-08-27,21:00,Atlante,Estudiantes Tecos,2,1,FALSE,,,
2011/12,Apertura,7,2011-08-28,12:00,UNAM,Cruz Azul,1,2,FALSE,,,
2011/12,Apertura,7,2011-08-28,14:00,Tijuana,Querétaro,1,1,FALSE,,,
2011/12,Apertura,7,2011-08-28,18:00,Monarcas Morelia,Puebla,0,0,FALSE,,,
2011/12,Apertura,8,2011-09-09,20:10,Estudiantes Tecos,Jaguares Chiapas,0,2,FALSE,,,
2011/12,Apertura,8,2011-09-10,17:00,Cruz Azul,Monarcas Morelia,0,1,FALSE,,,
2011/12,Apertura,8,2011-09-10,,Querétaro,UNAM,4,0,FALSE,,,
2011/12,Apertura,8,2011-09-10,19:00,Santos Laguna,Guadalajara,1,1,FALSE,,,
2011/12,Apertura,8,2011-09-10,,UANL,Pachuca,5,0,FALSE,,,
2011/12,Apertura,8,2011-09-10,20:45,Atlas,Club San Luis,1,1,FALSE,,,
2011/12,Apertura,8,2011-09-11,12:00,Puebla,Monterrey,3,3,FALSE,,,
2011/12,Apertura,8,2011-09-11,,Toluca,Tijuana,1,1,FALSE,,,
2011/12,Apertura,8,2011-09-11,16:00,America,Atlante,0,1,FALSE,,,
2011/12,Apertura,9,2011-09-17,17:00,Monterrey,Cruz Azul,1,2,FALSE,,,
2011/12,Apertura,9,2011-09-17,,Jaguares Chiapas,America,5,3,FALSE,,,
2011/12,Apertura,9,2011-09-17,19:00,Guadalajara,Puebla,1,4,FALSE,,,
2011/12,Apertura,9,2011-09-17,,Pachuca,Atlas,4,2,FALSE,,,
2011/12,Apertura,9,2011-09-17,20:45,Club San Luis,Santos Laguna,0,1,FALSE,,,
2011/12,Apertura,9,2011-09-17,21:00,Atlante,UANL,1,0,FALSE,,,
2011/12,Apertura,9,2011-09-18,12:00,UNAM,Toluca,4,1,FALSE,,,
2011/12,Apertura,9,2011-09-18,14:00,Tijuana,Estudiantes Tecos,0,2,FALSE,,,
2011/12,Apertura,9,2011-09-18,18:00,Monarcas Morelia,Querétaro,4,2,FALSE,,,
2011/12,Apertura,10,2011-09-24,17:00,Cruz Azul,Guadalajara,1,1,FALSE,,,
2011/12,Apertura,10,2011-09-24,,Querétaro,Monterrey,2,1,FALSE,,,
2011/12,Apertura,10,2011-09-24,19:00,Estudiantes Tecos,UNAM,1,2,FALSE,,,
2011/12,Apertura,10,2011-09-24,,UANL,Jaguares Chiapas,1,1,FALSE,,,
2011/12,Apertura,10,2011-09-24,,Pachuca,Club San Luis,1,1,FALSE,,,
2011/12,Apertura,10,2011-09-24,20:45,Atlas,Atlante,2,3,FALSE,,,
2011/12,Apertura,10,2011-09-25,12:00,Puebla,Santos Laguna,1,2,FALSE,,,
2011/12,Apertura,10,2011-09-25,,Toluca,Monarcas Morelia,2,1,FALSE,,,
2011/12,Apertura,10,2011-09-25,16:00,America,Tijuana,1,1,FALSE,,,
2011/12,Apertura,11,2011-09-30,19:45,Jaguares Chiapas,Atlas,1,1,FALSE,,,
2011/12,Apertura,11,2011-10-01,16:00,UNAM,America,1,0,FALSE,,,
2011/12,Apertura,11,2011-10-01,17:00,Monarcas Morelia,Estudiantes Tecos,0,2,FALSE,,,
2011/12,Apertura,11,2011-10-01,19:00,Monterrey,Toluca,0,0,FALSE,,,
2011/12,Apertura,11,2011-10-01,,Santos Laguna,Cruz Azul,1,0,FALSE,,,
2011/12,Apertura,11,2011-10-01,,Guadalajara,Querétaro,0,1,FALSE,,,
2011/12,Apertura,11,2011-10-01,20:45,Club San Luis,Puebla,2,1,FALSE,,,
2011/12,Apertura,11,2011-10-01,21:00,Atlante,Pachuca,0,1,FALSE,,,
2011/12,Apertura,11,2011-10-02,14:00,Tijuana,UANL,1,1,FALSE,,,
2011/12,Apertura,12,2011-10-07,20:10,Estudiantes Tecos,Monterrey,2,3,FALSE,,,
2011/12,Apertura,12,2011-10-08,17:00,Cruz Azul,Puebla,2,0,FALSE,,,
2011/12,Apertura,12,2011-10-08,,Querétaro,Santos Laguna,1,3,FALSE,,,
2011/12,Apertura,12,2011-10-08,19:00,UANL,UNAM,4,1,FALSE,,,
2011/12,Apertura,12,2011-10-08,,Pachuca,Jaguares Chiapas,1,0,FALSE,,,
2011/12,Apertura,12,2011-10-08,20:45,Atlas,Tijuana,2,2,FALSE,,,
2011/12,Apertura,12,2011-10-08,21:00,Atlante,Club San Luis,1,1,FALSE,,,
2011/12,Apertura,12,2011-10-09,12:00,Toluca,Guadalajara,0,0,FALSE,,,
2011/12,Apertura,12,2011-10-09,17:00,America,Monarcas Morelia,1,1,FALSE,,,
2011/12,Apertura,13,2011-10-14,18:00,Monarcas Morelia,UANL,2,0,FALSE,,,
2011/12,Apertura,13,2011-10-15,17:00,Monterrey,America,0,3,FALSE,,,
2011/12,Apertura,13,2011-10-15,,Jaguares Chiapas,Atlante,1,1,FALSE,,,
2011/12,Apertura,13,2011-10-15,19:00,Santos Laguna,Toluca,3,2,FALSE,,,
2011/12,Apertura,13,2011-10-15,,Guadalajara,Estudiantes Tecos,5,2,FALSE,,,
2011/12,Apertura,13,2011-10-15,,Tijuana,Pachuca,3,2,FALSE,,,
2011/12,Apertura,13,2011-10-15,20:45,Club San Luis,Cruz Azul,1,1,FALSE,,,
2011/12,Apertura,13,2011-10-16,12:00,Puebla,Querétaro,1,0,FALSE,,,
2011/12,Apertura,13,2011-10-16,,UNAM,Atlas,1,4,FALSE,,,
2011/12,Apertura,14,2011-10-22,17:00,Estudiantes Tecos,Santos Laguna,5,2,FALSE,,,
2011/12,Apertura,14,2011-10-22,,Querétaro,Cruz Azul,1,0,FALSE,,,
2011/12,Apertura,14,2011-10-22,,Jaguares Chiapas,Club San Luis,3,1,FALSE,,,
2011/12,Apertura,14,2011-10-22,19:00,UANL,Monterrey,0,0,FALSE,,,
2011/12,Apertura,14,2011-10-22,,Pachuca,UNAM,0,0,FALSE,,,
2011/12,Apertura,14,2011-10-22,20:45,Atlas,Monarcas Morelia,1,1,FALSE,,,
2011/12,Apertura,14,2011-10-22,21:00,Atlante,Tijuana,1,1,FALSE,,,
2011/12,Apertura,14,2011-10-23,12:00,Toluca,Puebla,4,3,FALSE,,,
2011/12,Apertura,14,2011-10-23,16:00,America,Guadalajara,1,3,FALSE,,,
2011/12,Apertura,15,2011-10-25,20:30,Monarcas Morelia,Pachuca,2,2,FALSE,,,
2011/12,Apertura,15,2011-10-26,19:00,Cruz Azul,Toluca,0,0,FALSE,,,
2011/12,Apertura,15,2011-10-26,20:00,Puebla,Estudiantes Tecos,2,1,FALSE,,,
2011/12,Apertura,15,2011-10-26,,Guadalajara,UANL,1,0,FALSE,,,
2011/12,Apertura,15,2011-10-26,,Monterrey,Atlas,2,0,FALSE,,,
2011/12,Apertura,15,2011-10-26,20:30,Club San Luis,Querétaro,2,1,FALSE,,,
2011/12,Apertura,15,2011-10-26,21:00,UNAM,Atlante,1,0,FALSE,,,
2011/12,Apertura,15,2011-10-26,,Santos Laguna,America,1,1,FALSE,,,
2011/12,Apertura,15,2011-10-26,22:00,Tijuana,Jaguares Chiapas,2,0,FALSE,,,
2011/12,Apertura,16,2011-10-29,16:00,Atlante,Monarcas Morelia,4,4,FALSE,,,
2011/12,Apertura,16,2011-10-29,17:00,Jaguares Chiapas,UNAM,4,0,FALSE,,,
2011/12,Apertura,16,2011-10-29,19:00,UANL,Santos Laguna,2,1,FALSE,,,
2011/12,Apertura,16,2011-10-29,,Pachuca,Monterrey,4,0,FALSE,,,
2011/12,Apertura,16,2011-10-29,19:45,Atlas,Guadalajara,1,1,FALSE,,,
2011/12,Apertura,16,2011-10-30,12:00,Estudiantes Tecos,Cruz Azul,0,2,FALSE,,,
2011/12,Apertura,16,2011-10-30,,Toluca,Querétaro,0,1,FALSE,,,
2011/12,Apertura,16,2011-10-30,13:00,Tijuana,Club San Luis,0,0,FALSE,,,
2011/12,Apertura,16,2011-10-30,16:00,America,Puebla,2,3,FALSE,,,
2011/12,Apertura,17,2011-11-04,20:00,Monarcas Morelia,Jaguares Chiapas,1,0,FALSE,,,
2011/12,Apertura,17,2011-11-05,17:00,Querétaro,Estudiantes Tecos,3,0,FALSE,,,
2011/12,Apertura,17,2011-11-05,,Monterrey,Atlante,3,2,FALSE,,,
2011/12,Apertura,17,2011-11-05,,Cruz Azul,America,3,1,FALSE,,,
2011/12,Apertura,17,2011-11-05,19:00,Santos Laguna,Atlas,3,0,FALSE,,,
2011/12,Apertura,17,2011-11-05,,Guadalajara,Pachuca,2,2,FALSE,,,
2011/12,Apertura,17,2011-11-05,20:45,Club San Luis,Toluca,5,1,FALSE,,,
2011/12,Apertura,17,2011-11-06,12:00,Puebla,UANL,0,1,FALSE,,,
2011/12,Apertura,17,2011-11-06,,UNAM,Tijuana,1,1,FALSE,,,
2011/12,Apertura,17,2011-11-19,17:00,Querétaro,Guadalajara,2,1,FALSE,,,
2011/12,Apertura,17,2011-11-19,19:00,Monarcas Morelia,Cruz Azul,2,1,FALSE,,,
2011/12,Apertura,17,2011-11-20,16:00,Jaguares Chiapas,Santos Laguna,2,2,FALSE,,,
2011/12,Apertura,17,2011-11-20,18:00,Pachuca,UANL,0,1,FALSE,,,
2011/12,Apertura,17,2011-11-26,17:00,Cruz Azul,Monarcas Morelia,1,2,FALSE,,,
2011/12,Apertura,17,2011-11-26,19:00,Guadalajara,Querétaro,0,0,FALSE,,,
2011/12,Apertura,17,2011-11-27,17:00,Santos Laguna,Jaguares Chiapas,2,1,FALSE,,,
2011/12,Apertura,17,2011-11-27,19:00,UANL,Pachuca,3,0,FALSE,,,
2011/12,Apertura,17,2011-11-30,20:30,Monarcas Morelia,Santos Laguna,2,1,FALSE,,,
2011/12,Apertura,17,2011-12-01,19:00,Querétaro,UANL,0,0,FALSE,,,
2011/12,Apertura,17,2011-12-03,19:00,Santos Laguna,Monarcas Morelia,3,2,FALSE,,,
2011/12,Apertura,17,2011-12-04,18:00,UANL,Querétaro,1,0,FALSE,,,
2011/12,Apertura,17,2011-12-08,20:30,Santos Laguna,UANL,0,1,FALSE,,,
2011/12,Apertura,17,2011-12-11,18:00,UANL,Santos Laguna,3,1,FALSE,,,
2011/12,Clausura,1,2012-01-06,20:10,Monarcas Morelia,Tijuana,1,1,FALSE,,,
2011/12,Clausura,1,2012-01-07,17:00,Monterrey,Jaguares Chiapas,2,1,FALSE,,,
2011/12,Clausura,1,2012-01-07,,Querétaro,America,0,2,FALSE,,,
2011/12,Clausura,1,2012-01-07,,Cruz Azul,UANL,1,1,FALSE,,,
2011/12,Clausura,1,2012-01-07,19:00,Santos Laguna,Pachuca,0,0,FALSE,,,
2011/12,Clausura,1,2012-01-07,,Guadalajara,Atlante,0,1,FALSE,,,
2011/12,Clausura,1,2012-01-07,20:45,Club San Luis,UNAM,1,0,FALSE,,,
2011/12,Clausura,1,2012-01-08,12:00,Toluca,Estudiantes Tecos,3,1,FALSE,,,
2011/12,Clausura,1,2012-01-08,,Puebla,Atlas,0,0,FALSE,,,
2011/12,Clausura,2,2012-01-13,20:10,Estudiantes Tecos,Club San Luis,0,2,FALSE,,,
2011/12,Clausura,2,2012-01-14,17:00,Jaguares Chiapas,Guadalajara,3,1,FALSE,,,
2011/12,Clausura,2,2012-01-14,19:00,UANL,Querétaro,1,0,FALSE,,,
2011/12,Clausura,2,2012-01-14,,Pachuca,Puebla,3,1,FALSE,,,
2011/12,Clausura,2,2012-01-14,20:00,Tijuana,Monterrey,1,0,FALSE,,,
2011/12,Clausura,2,2012-01-14,20:45,Atlas,Cruz Azul,0,2,FALSE,,,
2011/12,Clausura,2,2012-01-14,21:00,Atlante,Santos Laguna,1,2,FALSE,,,
2011/12,Clausura,2,2012-01-15,12:00,UNAM,Monarcas Morelia,3,0,FALSE,,,
2011/12,Clausura,2,2012-01-15,16:00,America,Toluca,1,1,FALSE,,,
2011/12,Clausura,3,2012-01-20,20:10,Estudiantes Tecos,America,1,1,FALSE,,,
2011/12,Clausura,3,2012-01-20,,Monarcas Morelia,Club San Luis,2,0,FALSE,,,
2011/12,Clausura,3,2012-01-21,17:00,Querétaro,Atlas,2,1,FALSE,,,
2011/12,Clausura,3,2012-01-21,,Cruz Azul,Pachuca,1,1,FALSE,,,
2011/12,Clausura,3,2012-01-21,,Monterrey,UNAM,1,1,FALSE,,,
2011/12,Clausura,3,2012-01-21,19:00,Santos Laguna,Jaguares Chiapas,1,0,FALSE,,,
2011/12,Clausura,3,2012-01-21,,Guadalajara,Tijuana,0,2,FALSE,,,
2011/12,Clausura,3,2012-01-22,12:00,Toluca,UANL,2,1,FALSE,,,
2011/12,Clausura,3,2012-01-22,,Puebla,Atlante,1,2,FALSE,,,
2011/12,Clausura,4,2012-01-27,20:10,Monarcas Morelia,Monterrey,0,0,FALSE,,,
2011/12,Clausura,4,2012-01-28,17:00,Jaguares Chiapas,Puebla,0,1,FALSE,,,
2011/12,Clausura,4,2012-01-28,19:00,UANL,Estudiantes Tecos,2,1,FALSE,,,
2011/12,Clausura,4,2012-01-28,,Pachuca,Querétaro,1,1,FALSE,,,
2011/12,Clausura,4,2012-01-28,20:45,Atlas,Toluca,1,0,FALSE,,,
2011/12,Clausura,4,2012-01-28,,Club San Luis,America,1,3,FALSE,,,
2011/12,Clausura,4,2012-01-28,21:00,Atlante,Cruz Azul,2,2,FALSE,,,
2011/12,Clausura,4,2012-01-29,12:00,UNAM,Guadalajara,0,0,FALSE,,,
2011/12,Clausura,4,2012-01-29,14:00,Tijuana,Santos Laguna,1,3,FALSE,,,
2011/12,Clausura,5,2012-02-03,20:10,Estudiantes Tecos,Atlas,0,0,FALSE,,,
2011/12,Clausura,5,2012-02-04,17:00,Querétaro,Atlante,2,3,FALSE,,,
2011/12,Clausura,5,2012-02-04,,Cruz Azul,Jaguares Chiapas,2,0,FALSE,,,
2011/12,Clausura,5,2012-02-04,,Monterrey,Club San Luis,3,0,FALSE,,,
2011/12,Clausura,5,2012-02-04,19:00,Guadalajara,Monarcas Morelia,1,2,FALSE,,,
2011/12,Clausura,5,2012-02-04,,Santos Laguna,UNAM,2,1,FALSE,,,
2011/12,Clausura,5,2012-02-05,12:00,Toluca,Pachuca,3,4,FALSE,,,
2011/12,Clausura,5,2012-02-05,,Puebla,Tijuana,1,1,FALSE,,,
2011/12,Clausura,5,2012-02-05,16:00,America,UANL,0,1,FALSE,,,
2011/12,Clausura,6,2012-02-10,20:10,Monarcas Morelia,Santos Laguna,3,1,FALSE,,,
2011/12,Clausura,6,2012-02-11,17:00,Jaguares Chiapas,Querétaro,3,0,FALSE,,,
2011/12,Clausura,6,2012-02-11,,Monterrey,Guadalajara,2,0,FALSE,,,
2011/12,Clausura,6,2012-02-11,19:00,Pachuca,Estudiantes Tecos,2,0,FALSE,,,
2011/12,Clausura,6,2012-02-11,,Club San Luis,UANL,0,2,FALSE,,,
2011/12,Clausura,6,2012-02-11,20:45,Atlas,America,1,1,FALSE,,,
2011/12,Clausura,6,2012-02-11,21:00,Atlante,Toluca,0,2,FALSE,,,
2011/12,Clausura,6,2012-02-12,12:00,UNAM,Puebla,0,2,FALSE,,,
2011/12,Clausura,6,2012-02-12,14:00,Tijuana,Cruz Azul,0,0,FALSE,,,
2011/12,Clausura,7,2012-02-17,20:10,Estudiantes Tecos,Atlante,2,1,FALSE,,,
2011/12,Clausura,7,2012-02-18,17:00,Cruz Azul,UNAM,1,1,FALSE,,,
2011/12,Clausura,7,2012-02-18,,Querétaro,Tijuana,0,2,FALSE,,,
2011/12,Clausura,7,2012-02-18,19:00,Santos Laguna,Monterrey,1,1,FALSE,,,
2011/12,Clausura,7,2012-02-18,,UANL,Atlas,0,0,FALSE,,,
2011/12,Clausura,7,2012-02-18,,Guadalajara,Club San Luis,0,0,FALSE,,,
2011/12,Clausura,7,2012-02-19,12:00,Toluca,Jaguares Chiapas,3,1,FALSE,,,
2011/12,Clausura,7,2012-02-19,,Puebla,Monarcas Morelia,1,2,FALSE,,,
2011/12,Clausura,7,2012-02-19,16:00,America,Pachuca,1,0,FALSE,,,
2011/12,Clausura,8,2012-02-25,17:00,Jaguares Chiapas,Estudiantes Tecos,1,0,FALSE,,,
2011/12,Clausura,8,2012-02-25,,Monterrey,Puebla,2,1,FALSE,,,
2011/12,Clausura,8,2012-02-25,19:00,Pachuca,UANL,1,1,FALSE,,,
2011/12,Clausura,8,2012-02-25,,Club San Luis,Atlas,0,1,FALSE,,,
2011/12,Clausura,8,2012-02-25,21:00,Atlante,America,0,4,FALSE,,,
2011/12,Clausura,8,2012-02-25,,Tijuana,Toluca,1,1,FALSE,,,
2011/12,Clausura,8,2012-02-26,12:00,Monarcas Morelia,Cruz Azul,2,0,FALSE,,,
2011/12,Clausura,8,2012-02-26,,UNAM,Querétaro,1,1,FALSE,,,
2011/12,Clausura,8,2012-02-26,16:00,Guadalajara,Santos Laguna,2,1,FALSE,,,
2011/12,Clausura,9,2012-03-02,20:10,Estudiantes Tecos,Tijuana,0,2,FALSE,,,
2011/12,Clausura,9,2012-03-03,17:00,Querétaro,Monarcas Morelia,0,3,FALSE,,,
2011/12,Clausura,9,2012-03-03,,Cruz Azul,Monterrey,4,3,FALSE,,,
2011/12,Clausura,9,2012-03-03,19:00,UANL,Atlante,1,0,FALSE,,,
2011/12,Clausura,9,2012-03-03,,Santos Laguna,Club San Luis,5,2,FALSE,,,
2011/12,Clausura,9,2012-03-03,20:45,Atlas,Pachuca,0,0,FALSE,,,
2011/12,Clausura,9,2012-03-04,12:00,Toluca,UNAM,0,2,FALSE,,,
2011/12,Clausura,9,2012-03-04,16:00,Puebla,Guadalajara,1,2,FALSE,,,
2011/12,Clausura,9,2012-03-04,,America,Jaguares Chiapas,2,0,FALSE,,,
2011/12,Clausura,10,2012-03-09,20:10,Monarcas Morelia,Toluca,1,2,FALSE,,,
2011/12,Clausura,10,2012-03-09,,Tijuana,America,1,1,FALSE,,,
2011/12,Clausura,10,2012-03-10,17:00,Jaguares Chiapas,UANL,2,2,FALSE,,,
2011/12,Clausura,10,2012-03-10,,Monterrey,Querétaro,4,1,FALSE,,,
2011/12,Clausura,10,2012-03-10,19:00,Guadalajara,Cruz Azul,2,1,FALSE,,,
2011/12,Clausura,10,2012-03-10,,Santos Laguna,Puebla,3,1,FALSE,,,
2011/12,Clausura,10,2012-03-10,20:45,Club San Luis,Pachuca,0,0,FALSE,,,
2011/12,Clausura,10,2012-03-10,21:00,Atlante,Atlas,0,0,FALSE,,,
2011/12,Clausura,10,2012-03-11,12:00,UNAM,Estudiantes Tecos,0,0,FALSE,,,
